1638,Health,2014,26925444,Kindergarden,Supply chain Attack
1639,Inc. American,2017,86168786,Train Station,DDoS Attack
1640,Inc. Alcoa,2010,9489040,Orphanage,Supply chain Attack
1641,Health,2019,42414927,Pizzaria,SQL Injection Attack
1642,Technologies,2018,158246108,Kindergarden,Code Injections Attack
1643,Stores,2020,93097309,Train Station,Zero-Day Exploit Attack
1644,Inc Wells,2022,153383556,Bank,Supply chain Attack
1645,and,2010,41470450,Goverment,Phishing
1646,"Stores,",2013,140765920,Small Business,Supply chain Attack
1647,Laboratories Abercrombie,2016,70037028,Sandwitch Shop,Business Email Compromise Attack
1648,Fargo,2022,7996096,Burget Franchaise,Cross-site Scripting Attack
1649,Parcel,2017,42944907,Small Business,Cross-site Scripting Attack
1650,Pacific,2023,56672550,Supermarket,Supply chain Attack
1651,Inc Unocal,2014,51251993,Shooting Range,Supply chain Attack
1652,Inc. Abbott,2019,60834900,Kindergarden,DoS Attack
1653,Financial,2014,141472005,Bank,Supply chain Attack
1654,Inc. AFLAC,2020,102313132,Orphanage,DDoS Attack
1655,Inc VF,2013,25455555,Orphanage,Code Injections Attack
1656,Inc. Advanced,2012,53088048,Hospital,Identity-Based Attack
1657,Inc. American,2022,48046372,School,Supply chain Attack
1658,Co Walter,2022,94252326,Kindergarden,Phishing
1659,"Corporation Administaff,",2011,46435410,Goverment,Insider Attack
1660,Stores,2015,143520280,Train Station,Spoofing
1661,"Energy,",2018,87177585,Orphanage,DoS Attack
1662,Corporation TRW,2010,58859730,Non-Profit,Cryptojacking Attack
1663,Inc. Amgen,2018,24940011,Supermarket,Spoofing
1664,Inc Werner,2022,86293376,Sandwitch Shop,DDoS Attack
1665,Services,2022,126338535,Orphanage,Code Injections Attack
1666,Corp Unisource,2011,63168056,Local Shop,Phishing
1667,Alpine,2013,78690735,Kindergarden,DDoS Attack
1668,Energy,2011,22808232,Goverment,Zero-Day Exploit Attack
1669,"Outfitters,",2014,31231997,Kindergarden,Spoofing
1670,Technologies,2011,68947620,Hospital,DNS Tunneling Attack
1671,Inc. American,2016,36467904,Non-Profit,Spoofing
1672,Auto,2015,26721904,Goverment,DoS Attack
1673,Co Wallace,2021,130719855,Small Business,Phishing
1674,Steel,2020,29447334,Pizzaria,Drive-by Attack
1675,Corporation Wakenhut,2013,31912100,Train Station,Business Email Compromise Attack
1676,Disney,2017,63022628,Local Shop,Identity-Based Attack
1677,"Group,",2017,3551886,Sandwitch Shop,Drive-by Attack
1678,Airways,2016,23832634,Local Shop,DNS Tunneling Attack
1679,Waste,2012,1959393,Hardware Store,Drive-by Attack
1680,Inc Wal-Mart,2020,140039760,Hospital,Identity-Based Attack
1681,Company Air,2023,21074697,Goverment,Phishing
1682,International,2018,103247888,Goverment,DNS Tunneling Attack
1683,Pacific,2012,84232467,School,Cryptojacking Attack
1684,Inc UnumProvident,2023,58429748,Orphanage,Code Injections Attack
1685,Inc. UAL,2021,79713980,Burget Franchaise,Malware
1686,Services,2017,137120694,Bank,SQL Injection Attack
1687,and,2023,76169737,Supermarket,Code Injections Attack
1688,"Group,",2021,1885496,Sandwitch Shop,Drive-by Attack
1689,Stores,2018,152200857,Non-Profit,Cryptojacking Attack
1690,Greetings,2016,78098280,Small Business,Business Email Compromise Attack
1691,Inc United,2022,91354584,Hardware Store,51% Attack
1692,Corporation Alaska,2014,147268296,Train Station,Zero-Day Exploit Attack
1693,Digital,2023,32178851,Sandwitch Shop,Spoofing
1694,International,2019,86471924,Non-Profit,DNS Tunneling Attack
1695,Inc Universal,2019,98164230,Hospital,Identity-Based Attack
1696,Department,2010,14875616,Small Business,Code Injections Attack
1697,West,2017,162925576,Burget Franchaise,Man In The Middle Attack
1698,Inc Union,2017,100640460,Hardware Store,Cryptojacking Attack
1699,Waste,2012,18461334,Supermarket,Spoofing
1700,"Inc. AdvancePCS,",2023,76042700,School,Insider Attack
1701,Berkley,2015,132453468,Goverment,51% Attack
1702,Corporation AMERCO Ameren,2021,141414074,School,51% Attack
1703,"Services,",2016,52241228,Small Business,Cross-site Scripting Attack
1704,Greetings,2016,132693888,Supermarket,Cryptojacking Attack
1705,Grace,2017,66085800,Hospital,Phishing
1706,Markets,2019,128704052,Hardware Store,Business Email Compromise Attack
1707,Inc Werner,2013,11660517,Hardware Store,DDoS Attack
1708,Corporation AMERCO Ameren,2012,159513536,Orphanage,Malware
1709,Fargo,2020,61071115,Kindergarden,Identity-Based Attack
1710,Corp. Adams,2013,90694980,Non-Profit,Supply chain Attack
1711,Inc. Affiliated,2019,146326431,School,Drive-by Attack
1712,Grace,2022,1814720,Supermarket,Phishing
1713,Inc. Apartment,2020,62020878,Hardware Store,Phishing
1714,"Inc. ALLETE,",2015,17515366,Hospital,Drive-by Attack
1715,and,2013,157275790,Hospital,Code Injections Attack
1716,"Parts,",2014,105822288,Train Station,Man In The Middle Attack
1717,Energy,2023,122882256,Shooting Range,51% Attack
1718,"Services,",2022,171214162,Hospital,Supply chain Attack
1719,Stores,2011,49025880,Hardware Store,Code Injections Attack
1720,Corporation Agilent,2017,24021520,School,Cryptojacking Attack
1721,Inc. UAL,2014,30520214,Non-Profit,51% Attack
1722,Industries,2013,18532164,Sandwitch Shop,Phishing
1723,Inc. Apartment,2018,28532880,Burget Franchaise,Insider Attack
1724,Systems,2017,24177376,Burget Franchaise,Drive-by Attack
1725,Financial,2018,28424550,Hospital,Spoofing
1726,AES,2014,34958404,Hardware Store,DDoS Attack
1727,Airways,2014,135125661,Supermarket,DDoS Attack
1728,Group,2019,12011328,Bank,SQL Injection Attack
1729,International,2017,164538556,Supermarket,Business Email Compromise Attack
1730,Corporation Volt,2012,121101730,Sandwitch Shop,Identity-Based Attack
1731,Resources,2013,135144363,Non-Profit,Man In The Middle Attack
1732,Company Albertson,2022,130906292,Burget Franchaise,Malware
1733,Corporation Value,2011,128432630,Supermarket,DNS Tunneling Attack
1734,Financial,2010,97213242,Hospital,Code Injections Attack
1735,Grace,2012,106431840,Supermarket,51% Attack
1736,Energy,2023,99233232,Pizzaria,Business Email Compromise Attack
1737,&,2022,27319536,Kindergarden,Supply chain Attack
1738,Corporation UST,2019,77980584,Shooting Range,Malware
1739,&,2014,156259584,Small Business,Man In The Middle Attack
1740,Inc. Acterna,2012,162267180,Supermarket,Phishing
1741,Computer,2015,14507753,Sandwitch Shop,Zero-Day Exploit Attack
1742,Manufacturing,2021,145976116,Local Shop,Code Injections Attack
1743,"Energy,",2014,37085811,Goverment,Supply chain Attack
1744,Grainger,2015,39728320,Non-Profit,Cross-site Scripting Attack
1745,Power,2013,27790870,Shooting Range,51% Attack
1746,Corp Viasystems,2014,121174146,Hardware Store,Code Injections Attack
1747,"Inc. Amazon.com,",2012,171158831,Goverment,Phishing
1748,Companies,2014,95942476,Pizzaria,Man In The Middle Attack
1749,Corporation URS,2014,253605,Train Station,Identity-Based Attack
1750,Inc. The,2011,75944750,Kindergarden,DDoS Attack
1751,Sciences,2012,141148110,Kindergarden,DDoS Attack
1752,Information,2010,33680448,Local Shop,51% Attack
1753,Company Albertson,2014,67579903,Pizzaria,DDoS Attack
1754,Pacific,2012,34588880,Shooting Range,Phishing
1755,Standard,2018,132937740,Goverment,Identity-Based Attack
1756,"Energy,",2012,119518628,Goverment,Cryptojacking Attack
1757,Markets,2023,3480617,Non-Profit,Drive-by Attack
1758,Waste,2015,116929854,Bank,Man In The Middle Attack
1759,AES,2012,86412634,School,Spoofing
1760,Group,2013,58644960,Shooting Range,Phishing
1761,Information,2022,62746191,Sandwitch Shop,Supply chain Attack
1762,Corporation UnitedHealth,2016,81171816,Goverment,Man In The Middle Attack
1763,Services,2012,112523475,Kindergarden,Business Email Compromise Attack
1764,Materials,2016,80364312,Train Station,DoS Attack
1765,Corporation Veritas,2010,101861680,Burget Franchaise,Cryptojacking Attack
1766,&,2016,19743880,Burget Franchaise,DNS Tunneling Attack
1767,Inc Watsco,2010,84323007,Orphanage,Supply chain Attack
1768,Inc. American,2021,149426056,School,SQL Injection Attack
1769,Corporation Agilent,2010,108673208,Shooting Range,Drive-by Attack
1770,&,2020,34794660,Burget Franchaise,Cross-site Scripting Attack
1771,Intertechnology,2010,39418918,Pizzaria,Drive-by Attack
1772,Company A.G.,2018,121335928,Pizzaria,Code Injections Attack
1773,Oncology,2022,81829269,Hospital,Cryptojacking Attack
1774,Inc Watsco,2013,7450800,Non-Profit,Cryptojacking Attack
1775,Management,2021,112984075,Orphanage,Insider Attack
1776,&,2020,106845936,Pizzaria,DNS Tunneling Attack
1777,Company Albertson,2017,151475034,School,SQL Injection Attack
1778,Inc Visteon,2011,100476558,Bank,Drive-by Attack
1779,Corporation The,2014,57990063,Local Shop,Code Injections Attack
1780,Waste,2021,62581240,Train Station,Drive-by Attack
1781,Health,2013,57684809,Kindergarden,Drive-by Attack
1782,Steel,2013,148531482,School,DNS Tunneling Attack
1783,Restaurant,2022,72106303,School,Drive-by Attack
1784,"Inc. Airborne,",2017,178123480,School,DoS Attack
1785,Express,2012,60406185,Local Shop,Zero-Day Exploit Attack
1786,Inc Walt,2013,63710192,Goverment,Man In The Middle Attack
1787,Inc US,2010,157511541,Bank,Malware
1788,Inc WESCO,2020,70618848,Local Shop,Phishing
1789,Corporation The,2020,163875978,Kindergarden,Cross-site Scripting Attack
1790,Post,2021,96427300,Small Business,Man In The Middle Attack
1791,Corp. Adams,2023,119468655,Goverment,Identity-Based Attack
1792,Inc. Allmerica,2011,28444416,Shooting Range,DNS Tunneling Attack
1793,Micro,2010,158676914,Hospital,DDoS Attack
1794,Inc. AK,2018,27073254,Kindergarden,DoS Attack
1795,"Inc. ALLETE,",2016,46872835,Pizzaria,Phishing
1796,Inc. Alliant,2021,59393720,Hardware Store,DDoS Attack
1797,Corporation Viacom,2016,35950782,Shooting Range,Cryptojacking Attack
1798,Enterprises,2017,100100054,Kindergarden,Supply chain Attack
1799,Corp Viasystems,2015,171743334,Kindergarden,SQL Injection Attack
1800,Co. ABM,2013,58633200,Supermarket,SQL Injection Attack
1801,Auto,2021,154097162,Bank,Man In The Middle Attack
1802,Stores,2013,16450458,Train Station,Business Email Compromise Attack
1803,Digital,2020,71876595,Sandwitch Shop,DoS Attack
1804,Inc. Adobe,2013,12545016,Burget Franchaise,Spoofing
1805,Greetings,2013,152130815,Supermarket,Code Injections Attack
1806,Corporation ACT,2018,103637310,Burget Franchaise,SQL Injection Attack
1807,Company W.R.,2016,55319498,Non-Profit,DNS Tunneling Attack
1808,Inc USA,2020,22439088,Bank,Cryptojacking Attack
1809,Disney,2022,133940169,Small Business,Malware
1810,Inc Western,2013,143390010,Bank,Phishing
1811,Inc. Alcoa,2011,3529639,Pizzaria,Man In The Middle Attack
1812,Inc. AMC,2010,33442272,Shooting Range,Cryptojacking Attack
1813,Grocers,2015,56710640,Pizzaria,DDoS Attack
1814,Software,2020,135329842,Kindergarden,Cross-site Scripting Attack
1815,Inc Vulcan,2022,131881530,Kindergarden,DoS Attack
1816,"Group,",2014,86955528,Kindergarden,DNS Tunneling Attack
1817,Co. ABM,2010,144560520,Goverment,DNS Tunneling Attack
1818,Systems,2011,73321758,Burget Franchaise,DoS Attack
1819,Corporation Alaska,2014,10584761,Hospital,Phishing
1820,Technologies,2017,45094140,Hardware Store,SQL Injection Attack
1821,Corp Viasystems,2011,17223018,Train Station,Cryptojacking Attack
1822,"Group,",2018,129469498,Goverment,Insider Attack
1823,Inc. Apartment,2017,62251804,Burget Franchaise,Phishing
1824,Corp Tyson,2021,153068256,Pizzaria,Identity-Based Attack
1825,Corporation Alaska,2013,71561900,Hospital,Insider Attack
1826,Stores,2011,151178192,Local Shop,51% Attack
1827,Oncology,2010,64131354,Supermarket,Identity-Based Attack
1828,"Inc. ALLETE,",2012,152184656,Non-Profit,DoS Attack
1829,"Stores,",2022,17060912,Goverment,Man In The Middle Attack
1830,Corporation Ames,2011,74986080,Goverment,Cross-site Scripting Attack
1831,Power,2023,61203006,Pizzaria,Man In The Middle Attack
1832,Service,2010,72312704,Orphanage,SQL Injection Attack
1833,Inc WestPoint,2018,101066121,Non-Profit,Drive-by Attack
1834,"Stores,",2020,69378386,Hardware Store,DNS Tunneling Attack
1835,"Group,",2017,7541850,Hardware Store,DDoS Attack
1836,Inc. Allmerica,2010,173479968,Kindergarden,Cryptojacking Attack
1837,International,2023,148984374,Supermarket,Man In The Middle Attack
1838,Technologies,2014,182309382,Supermarket,Identity-Based Attack
1839,Power,2017,158729607,Local Shop,DoS Attack
1840,Defense,2011,127791680,Small Business,Cross-site Scripting Attack
1841,Inc Washington,2023,12222399,Small Business,DDoS Attack
1842,"Inc. Amazon.com,",2010,117283824,School,Zero-Day Exploit Attack
1843,Inc Walt,2010,60555451,Bank,Cryptojacking Attack
1844,Systems,2018,92738448,Sandwitch Shop,Zero-Day Exploit Attack
1845,Corporation USG,2013,13068135,Non-Profit,DoS Attack
1846,"Inc. AdvancePCS,",2010,146247504,Goverment,DoS Attack
1847,"Group,",2020,26872003,Hardware Store,Cross-site Scripting Attack
1848,Inc VF,2014,134637888,Hardware Store,DoS Attack
1849,Corporation Volt,2021,73821325,Bank,Supply chain Attack
1850,Corporation Union,2018,99400500,Hardware Store,Spoofing
1851,Stores,2023,44029737,Supermarket,Spoofing
1852,Software,2010,126121200,Supermarket,SQL Injection Attack
1853,"Outfitters,",2023,15518875,Orphanage,Cross-site Scripting Attack
1854,Corporation Viacom,2022,86746806,Local Shop,Drive-by Attack
1855,Inc TXU,2020,33883430,Hospital,Supply chain Attack
1856,Hess,2018,139784640,Orphanage,Man In The Middle Attack
1857,3Com,2019,68777709,Local Shop,Supply chain Attack
1858,"Incorporated Allergan,",2021,101718068,Hospital,Phishing
1859,Corporation TRW,2021,96149339,Hardware Store,Business Email Compromise Attack
1860,Inc. American,2011,106749120,Hospital,Insider Attack
1861,Inc. Apartment,2013,170674171,Bank,Cross-site Scripting Attack
1862,Corporation Ames,2011,119609294,School,DDoS Attack
1863,Computer,2013,150474510,Supermarket,Identity-Based Attack
1864,Foods,2023,58846480,Kindergarden,Code Injections Attack
1865,Pacific,2015,49657490,Local Shop,Insider Attack
1866,Products,2012,182899722,Hardware Store,Cryptojacking Attack
1867,Industries,2023,57819123,Local Shop,Code Injections Attack
1868,Hardware,2023,11519956,Pizzaria,51% Attack
1869,Inc Weatherford,2016,119743092,Local Shop,Malware
1870,Co W.W.,2016,51393210,Train Station,51% Attack
1871,Inc. AMC,2010,108662067,Non-Profit,51% Attack
1872,Inc Weatherford,2014,40641120,Orphanage,Spoofing
1873,Inc Viad,2014,18158735,Supermarket,Supply chain Attack
1874,Entertainment,2017,155461418,Hardware Store,Supply chain Attack
1875,Group,2010,104930625,Sandwitch Shop,DoS Attack
1876,Defense,2018,98600684,Goverment,51% Attack
1877,Corporation Aetna,2012,32318186,Kindergarden,Insider Attack
1878,Health,2012,19446690,Bank,DNS Tunneling Attack
1879,Inc. American,2010,159361748,Supermarket,Spoofing
1880,Inc. Affiliated,2022,123848760,Hardware Store,Phishing
1881,Pacific,2021,138902445,Orphanage,Identity-Based Attack
1882,Fitch,2015,67012374,Burget Franchaise,Drive-by Attack
1883,"Group,",2018,130120949,Bank,Insider Attack
1884,Grainger,2021,60777840,Local Shop,Zero-Day Exploit Attack
1885,Inc. Allegheny,2021,148960240,Bank,Code Injections Attack
1886,"Group,",2012,104695632,Hardware Store,Business Email Compromise Attack
1887,Standard,2020,41829129,Small Business,Zero-Day Exploit Attack
1888,Manufacturing,2018,16440704,Hardware Store,Spoofing
1889,Inc. The,2018,86667320,Local Shop,Phishing
1890,Defense,2018,76960800,Sandwitch Shop,SQL Injection Attack
1891,Corporation The,2011,145754498,Train Station,Cross-site Scripting Attack
1892,Inc Vectren,2023,81942520,Burget Franchaise,Cryptojacking Attack
1893,Inc. Affiliated,2020,188056299,Non-Profit,DNS Tunneling Attack
1894,Corporation Union,2023,93330638,Pizzaria,51% Attack
1895,and,2022,28654295,Burget Franchaise,Cross-site Scripting Attack
1896,Corporation UGI,2018,137458104,Burget Franchaise,DDoS Attack
1897,Technologies,2017,104881336,Pizzaria,Identity-Based Attack
1898,Stevens,2021,59936942,Pizzaria,Supply chain Attack
1899,Inc USA,2014,151868727,Goverment,Cross-site Scripting Attack
1900,"Energy,",2021,142397400,Hardware Store,51% Attack
1901,Co Wallace,2015,103334558,Sandwitch Shop,DoS Attack
1902,Auto,2010,102812610,Sandwitch Shop,Man In The Middle Attack
1903,Incorporated AGCO,2011,117162001,Local Shop,Cryptojacking Attack
