3399,Power,2015,103064478,Pizzeria,SQL Injection Attack
34,Energy,2019,1312332,School,Man In The Middle Attack
340,Inc. American,2017,20367360,Burget Franchaise,Worm VirusDDoS Attack
3400,Inc. American,2010,241808000,Government,Cryptojacking Attack
3401,Corporation Unova,2016,39492412,School,Supply chain Attack
3402,Corporation Amerada,2021,88145820,Government,DoS Attack
3403,Energy,2012,286430510,Pizzeria,DNS Tunneling Attack
3404,Stevens,2010,107780852,Local Shop,DoS Attack
3405,Corporation AMERCO Ameren,2011,232718130,Government,Man In The Middle Attack
3406,Inc United,2014,101992670,Kindergarden,Man In The Middle Attack
3407,Inc. Abbott,2023,320111499,Supermarket,DNS Tunneling Attack
3408,Grace,2017,107423568,Local Shop,Zero-Day Exploit Attack
3409,Products,2010,34625213,Bank,Drive-by Attack
341,Stores,2021,33549626,Hardware Store,DoS Attack
3410,Corporation Universal,2011,323216850,Burget Franchaise,Cross-site Scripting Attack
3411,Co. ABM,2010,188321310,Supermarket,Worm VirusDDoS Attack
3412,Technologies,2016,142062032,Non-Profit,DNS Tunneling Attack
3413,Industries,2012,194800388,School,Insider Attack
3414,Incorporated Unitrin,2010,224279316,School,SQL Injection Attack
3415,Corporation Unova,2023,313896555,Pizzeria,Insider Attack
"3416,""Outfitters,"",2020,270021136,Hospital,DoS Attack"
3417,Co W.W.,2013,79048878,Burget Franchaise,Worm VirusDDoS Attack
"3418,""Group,"",2019,171686140,Local Shop,Zero-Day Exploit Attack"
3419,Inc. Alliant,2015,305443203,Government,Man In The Middle Attack
342,Financial,2018,31572072,Shooting Range,Man In The Middle Attack
3420,Steel,2021,140178960,Hospital,Malware
3421,Networks,2019,175001255,Local Shop,Malware
"3422,""Inc. ALLETE,"",2011,149377144,School,Insider Attack"
3423,Co W.W.,2019,308525259,Hardware Store,Identity-Based Attack
3424,Air,2010,331412384,Kindergarden,Code Injections Attack
3425,Edwards,2015,202122950,Hospital,Worm VirusDDoS Attack
3426,Incorporated AGCO,2023,179313414,Train Station,DoS Attack
3427,Department,2012,176336285,Orphanage,Identity-Based Attack
3428,Inc TXU,2014,179692332,Bank,Insider Attack
3429,Inc Vishay,2010,112628934,Bank,Supply chain Attack
343,Corporation ACT,2021,22245265,Kindergarden,Zero-Day Exploit Attack
3430,Inc Vulcan,2014,154020720,Hardware Store,Business Email Compromise Attack
3431,Industries,2020,3039866,Bank,Worm VirusDDoS Attack
3432,Electric,2018,116454624,Train Station,Insider Attack
"3433,""Services,"",2017,74087573,Supermarket,Supply chain Attack"
3434,Corporation United,2011,15985270,Sandwitch Shop,Worm VirusDDoS Attack
3435,Corporation TRW,2015,43281000,Small Business,Identity-Based Attack
3436,Auto,2016,122551812,Pizzeria,Supply chain Attack
3437,Inc. American,2017,112805777,Small Business,Man In The Middle Attack
3438,Company Air,2021,12992202,Hospital,Zero-Day Exploit Attack
3439,Incorporated AGCO,2015,35043410,Shooting Range,51% Attack
344,Power,2014,6218832,Local Shop,Insider Attack
3440,Inc Union,2015,183100880,Orphanage,DoS Attack
3441,Services,2010,253574172,Government,Supply chain Attack
"3442,""Group,"",2013,119829788,Kindergarden,SQL Injection Attack"
3443,Corporation W.R.,2013,190518405,Non-Profit,Zero-Day Exploit Attack
3444,Inc TXU,2022,248202192,Bank,Phishing
"3445,""Parts,"",2018,29427190,Supermarket,Cross-site Scripting Attack"
3446,Corporation The,2017,304247340,Supermarket,Spoofing
3447,Corporation ALLTEL,2020,187813242,Pizzeria,DoS Attack
3448,Air,2020,305423840,Train Station,Cross-site Scripting Attack
3449,Oncology,2016,257443707,Bank,SQL Injection Attack
345,Corp. Adams,2012,12136755,Orphanage,Malware
3450,&,2013,106422150,Hardware Store,51% Attack
3451,Enterprises,2019,338688042,Shooting Range,Code Injections Attack
3452,Inc. UAL,2021,105061620,Supermarket,Phishing
3453,Inc. American,2022,91949937,Kindergarden,SQL Injection Attack
3454,Inc. American,2021,312435024,Small Business,Supply chain Attack
3455,Inc. Alliant,2014,259705440,Train Station,Business Email Compromise Attack
3456,Corporation American,2012,114860160,Government,Insider Attack
3457,Sciences,2023,270558648,Non-Profit,DoS Attack
3458,Inc Unocal,2021,244940514,Small Business,Insider Attack
3459,Inc. United,2020,6907623,Supermarket,Spoofing
346,and,2017,25153854,School,SQL Injection Attack
3460,International,2019,91236740,Small Business,51% Attack
3461,Inc. American,2015,249309674,Government,DoS Attack
3462,Inc. AK,2020,35939022,School,Business Email Compromise Attack
3463,Disney,2014,178874339,Local Shop,Drive-by Attack
3464,Inc Wal-Mart,2017,143520448,Orphanage,Identity-Based Attack
"3465,""Group,"",2021,197570835,Hardware Store,Cryptojacking Attack"
3466,Inc. Advantica,2022,305333804,Non-Profit,Cross-site Scripting Attack
3467,Power,2010,2922681,Hardware Store,Worm VirusDDoS Attack
3468,Waste,2016,247660284,Supermarket,Cross-site Scripting Attack
"3469,""Group,"",2020,308314313,Government,SQL Injection Attack"
347,Inc Union,2015,9877702,Pizzeria,Cross-site Scripting Attack
"3470,""Corporation Administaff,"",2018,346406630,Burget Franchaise,Spoofing"
3471,Resources,2013,58701552,Pizzeria,Drive-by Attack
3472,and,2013,66231872,Hospital,Business Email Compromise Attack
3473,Inc United,2023,15989692,Local Shop,Drive-by Attack
3474,Holdings,2013,119807838,Shooting Range,DNS Tunneling Attack
3475,International,2014,339371975,Government,Cross-site Scripting Attack
3476,Co. ABM,2019,166483020,Kindergarden,Man In The Middle Attack
"3477,""Group,"",2014,257878659,Shooting Range,Cross-site Scripting Attack"
3478,Corporation United,2010,180689056,Government,DoS Attack
3479,Western,2015,120895250,School,SQL Injection Attack
348,Products,2016,24650580,Kindergarden,Zero-Day Exploit Attack
3480,Corporation The,2011,303469920,Local Shop,Drive-by Attack
3481,Gas,2015,120634055,Train Station,Business Email Compromise Attack
3482,Power,2011,199226112,Orphanage,DoS Attack
3483,Inc. Amkor,2013,163819422,Hospital,SQL Injection Attack
3484,Corporation Unova,2017,67049580,Non-Profit,Cryptojacking Attack
"3485,""Holdings,"",2020,43287185,Government,DoS Attack"
3486,Inc. AmerisourceBergen,2010,134636292,Kindergarden,Code Injections Attack
3487,Inc. Allmerica,2020,188486298,School,Cross-site Scripting Attack
3488,Computer,2021,213856256,Small Business,Drive-by Attack
3489,&,2014,75156549,Pizzeria,Cross-site Scripting Attack
349,Inc United,2023,21675692,Small Business,Supply chain Attack
3490,Stores,2013,83117840,Pizzeria,SQL Injection Attack
3491,Networks,2010,262757097,Government,Cryptojacking Attack
3492,Inc VF,2013,32423220,Non-Profit,Cryptojacking Attack
3493,Information,2021,136600751,Government,Worm VirusDDoS Attack
3494,Management,2014,193476756,Government,Phishing
3495,Inc. Alliant,2012,240868410,Hospital,SQL Injection Attack
3496,Holdings,2018,124510040,Non-Profit,Supply chain Attack
3497,Inc. Acterna,2014,167467833,Non-Profit,Drive-by Attack
3498,Sciences,2019,128425572,Non-Profit,Malware
3499,Corp. Adams,2016,55210721,Train Station,51% Attack
35,Corp Tyson,2014,2353225,Non-Profit,Cross-site Scripting Attack
350,Inc Weis,2012,27955900,Shooting Range,Man In The Middle Attack
3500,Inc. Alberto-Culver,2015,206748500,Kindergarden,Cross-site Scripting Attack
3501,Corporation Union,2019,213326433,Burget Franchaise,Code Injections Attack
3502,Auto,2020,22290230,Shooting Range,Code Injections Attack
3503,Incorporated Adolph,2016,218884955,Hospital,51% Attack
3504,Companies,2012,87505392,Train Station,Insider Attack
3505,Interactive USFreighways,2012,276684700,Hospital,Malware
3506,Inc. TruServ,2011,99570400,Sandwitch Shop,Identity-Based Attack
3507,Corporation Allegheny,2021,340638417,Orphanage,Identity-Based Attack
"3508,""Group,"",2011,205368844,School,Insider Attack"
3509,Inc. AMC,2012,225165512,Local Shop,Cryptojacking Attack
351,Products,2016,4647240,Hospital,Worm VirusDDoS Attack
3510,Corporation Aetna,2021,329778540,School,Drive-by Attack
3511,Berkley,2017,122463680,Shooting Range,Drive-by Attack
3512,Bancorp U.S.,2011,88593712,Hardware Store,Cryptojacking Attack
3513,Manufacturing,2012,205781001,Train Station,SQL Injection Attack
3514,Gas,2023,6736338,Non-Profit,Man In The Middle Attack
3515,Energy,2017,306233830,Orphanage,DoS Attack
3516,Water,2011,135418740,Shooting Range,Cross-site Scripting Attack
3517,Inc Weis,2023,79002371,Shooting Range,Malware
"3518,""Outfitters,"",2010,146690046,Orphanage,SQL Injection Attack"
3519,Fitch,2015,52236036,Train Station,Cross-site Scripting Attack
352,Inc Vectren,2013,7714080,Local Shop,Man In The Middle Attack
3520,Inc Universal,2022,34393920,Shooting Range,Business Email Compromise Attack
3521,Holdings,2016,94887429,Orphanage,Malware
3522,International,2015,84144102,Small Business,DNS Tunneling Attack
3523,&,2014,211556150,Small Business,Zero-Day Exploit Attack
3524,Inc Western,2015,28008752,Orphanage,Phishing
3525,and,2019,143908125,Pizzeria,Zero-Day Exploit Attack
3526,Corporation The,2012,124993174,Hardware Store,Zero-Day Exploit Attack
3527,Steel,2011,204555419,Kindergarden,Man In The Middle Attack
3528,Inc. American,2013,80755920,Hospital,SQL Injection Attack
"3529,""Parts,"",2021,213518616,Sandwitch Shop,SQL Injection Attack"
"353,""Industries,"",2017,32957845,Bank,Zero-Day Exploit Attack"
3530,Inc. ADC,2016,15277840,Train Station,Identity-Based Attack
3531,Inc. Alleghany,2015,181044963,Government,Spoofing
"3532,""Inc. ALLETE,"",2016,27136356,Burget Franchaise,SQL Injection Attack"
3533,Corporation ALLTEL,2017,1600449,Local Shop,Man In The Middle Attack
3534,Corporation Volt,2017,24723864,Orphanage,Business Email Compromise Attack
3535,Corporation Veritas,2016,141898435,Bank,Cryptojacking Attack
3536,Corp 3M,2022,111497152,Supermarket,Phishing
3537,Inc. Agway,2014,38401209,School,DNS Tunneling Attack
3538,Inc United,2020,69893190,Hospital,Worm VirusDDoS Attack
3539,Computer,2016,197610682,Shooting Range,Worm VirusDDoS Attack
354,Corporation Viacom,2021,22342002,School,Man In The Middle Attack
3540,and,2011,31849380,Kindergarden,Malware
3541,Mutual,2023,295581434,Pizzeria,Phishing
3542,Interactive USFreighways,2021,68512906,Burget Franchaise,Identity-Based Attack
3543,Group,2013,32390106,Non-Profit,Man In The Middle Attack
"3544,""Group,"",2011,239507064,Non-Profit,Worm VirusDDoS Attack"
3545,Corporation United,2013,132597180,Hospital,Identity-Based Attack
3546,Inc Wells,2023,147559698,Small Business,Code Injections Attack
3547,Fitch,2015,26506731,School,Supply chain Attack
3548,Incorporated AGCO,2018,237453448,Supermarket,Spoofing
3549,Group,2010,58902753,Supermarket,Spoofing
355,Incorporated Ace,2012,19867220,School,Identity-Based Attack
3550,Company Air,2015,252160050,Government,51% Attack
"3551,""Energy,"",2022,345107486,Orphanage,Supply chain Attack"
3552,Incorporated Adolph,2020,191133120,Sandwitch Shop,Malware
3553,Inc Western,2022,133955206,Shooting Range,Worm VirusDDoS Attack
3554,Group,2022,221886882,Pizzeria,Identity-Based Attack
3555,Inc. American,2014,43115040,Hospital,Business Email Compromise Attack
"3556,""Inc. Amazon.com,"",2014,301666148,Small Business,Cryptojacking Attack"
3557,Inc Weis,2019,343136676,Non-Profit,Business Email Compromise Attack
3558,Company American,2022,267059922,Train Station,Insider Attack
3559,Health,2015,259568547,Kindergarden,Insider Attack
"356,""Group,"",2013,8056636,Shooting Range,Cross-site Scripting Attack"
"3560,""Technologies,"",2023,264155560,Train Station,Zero-Day Exploit Attack"
3561,Oncology,2010,279819819,Orphanage,51% Attack
3562,Incorporated Adolph,2023,1453296,Non-Profit,Phishing
"3563,""Stores,"",2022,91597604,Local Shop,Business Email Compromise Attack"
3564,Power,2012,287511444,Supermarket,Supply chain Attack
3565,Auto,2017,72401585,Government,Supply chain Attack
3566,Corporation Aetna,2016,297247496,Non-Profit,Man In The Middle Attack
3567,Corp Viasystems,2016,140536233,Local Shop,Zero-Day Exploit Attack
3568,Inc United,2013,220480992,Bank,Supply chain Attack
3569,Inc. American,2014,280034447,School,Cryptojacking Attack
357,Inc Unocal,2023,23450616,School,Insider Attack
3570,Axle,2011,238818720,Hardware Store,Cross-site Scripting Attack
3571,Inc WESCO,2014,159637984,Local Shop,Identity-Based Attack
3572,Allstate,2018,162515284,Train Station,Phishing
3573,Company WGL,2014,241606260,Orphanage,Drive-by Attack
3574,Resources,2015,298961526,Government,Identity-Based Attack
3575,Stores,2015,335263500,Pizzeria,Phishing
3576,Energy,2011,114628680,Non-Profit,Phishing
3577,Inc Weatherford,2020,176743147,Shooting Range,Malware
3578,Corporation United,2010,212064482,Sandwitch Shop,Spoofing
3579,Corporation Unova,2011,351303903,School,Man In The Middle Attack
358,Auto,2010,30868908,Bank,Cross-site Scripting Attack
3580,&,2010,214703340,Local Shop,51% Attack
3581,Inc Universal,2010,267966230,Kindergarden,Drive-by Attack
3582,Coors,2018,205488594,Sandwitch Shop,Malware
3583,Inc Western,2014,173836411,Train Station,Code Injections Attack
"3584,""Group,"",2010,160878592,Small Business,Malware"
3585,Gas,2010,351240375,Burget Franchaise,SQL Injection Attack
"3586,""Group,"",2018,53194724,Local Shop,DNS Tunneling Attack"
3587,Inc. Acterna,2014,251793052,Government,Phishing
3588,Edwards,2019,284531988,Small Business,Cryptojacking Attack
"3589,""Group,"",2018,356796846,Pizzeria,51% Attack"
"359,""Corporation Administaff,"",2012,29567240,Hospital,Phishing"
3590,Company Wendy,2021,212036170,Hospital,Man In The Middle Attack
3591,Resources,2023,68871789,Hospital,DNS Tunneling Attack
3592,Service,2013,130547648,School,Cross-site Scripting Attack
3593,Inc United,2016,235815776,Non-Profit,SQL Injection Attack
"3594,""Inc. Airgas,"",2018,7123308,Bank,Malware"
"3595,""Energy,"",2014,271861090,Shooting Range,Business Email Compromise Attack"
3596,Corporation ALLTEL,2013,110950984,Hospital,Identity-Based Attack
3597,Inc. American,2018,44145981,Sandwitch Shop,Worm VirusDDoS Attack
3598,Mutual,2021,74399444,Burget Franchaise,DNS Tunneling Attack
3599,Corporation American,2015,321847773,Shooting Range,Cryptojacking Attack
36,Corporation American,2018,2915532,Pizzeria,Phishing
360,Inc VF,2012,8595000,Burget Franchaise,Cryptojacking Attack
3600,Inc. Allegheny,2014,157773600,School,Zero-Day Exploit Attack
3601,Corporation Allied,2013,254342231,School,Malware
"3602,""Parts,"",2012,127788154,Shooting Range,DNS Tunneling Attack"
3603,Management,2014,282777852,Shooting Range,Supply chain Attack
3604,Inc. Allegheny,2010,105928768,Train Station,51% Attack
3605,Fitch,2023,4866750,Kindergarden,Man In The Middle Attack
3606,Inc. American,2017,297520242,Small Business,DNS Tunneling Attack
3607,International,2013,342639751,Train Station,DoS Attack
3608,Markets,2011,332646776,Hardware Store,Cryptojacking Attack
3609,Holding,2016,265997736,Sandwitch Shop,DNS Tunneling Attack
361,Holdings,2021,17248941,Kindergarden,Cross-site Scripting Attack
3610,Auto,2012,266981160,Small Business,SQL Injection Attack
3611,Standard,2023,62224752,Pizzeria,Spoofing
3612,Corporation URS,2010,68122320,Government,SQL Injection Attack
3613,Rentals,2018,237720948,Shooting Range,Phishing
3614,Inc. Apartment,2015,26826722,Train Station,Malware
3615,Financial,2013,274689390,Government,Supply chain Attack
3616,Disney,2013,33212960,Sandwitch Shop,Code Injections Attack
3617,Group,2022,188489104,Small Business,DoS Attack
3618,&,2013,23545944,Government,SQL Injection Attack
3619,Inc Visteon,2019,324475921,Hospital,SQL Injection Attack
362,Corporation Valspar,2020,33304362,Train Station,Worm VirusDDoS Attack
3620,Corporation American,2016,131909180,Sandwitch Shop,DoS Attack
3621,Incorporated AGCO,2020,254176095,Burget Franchaise,Supply chain Attack
3622,Corporation American,2014,267702020,Bank,Malware
3623,Group,2018,112671677,Kindergarden,Malware
3624,Incorporated AGCO,2016,268346328,Government,Supply chain Attack
3625,Corporation Amerada,2013,55687250,Supermarket,Worm VirusDDoS Attack
3626,Inc. American,2015,297850518,Non-Profit,Zero-Day Exploit Attack
3627,Inc United,2018,54368730,Pizzeria,Zero-Day Exploit Attack
3628,Inc Weyerhauser,2017,166253100,Kindergarden,Phishing
3629,Group,2020,258965440,Non-Profit,Business Email Compromise Attack
"363,""Inc. ALLETE,"",2014,27916515,School,Business Email Compromise Attack"
3630,Inc. Alberto-Culver,2023,343695660,Orphanage,Supply chain Attack
3631,Inc. AFLAC,2012,37620791,Small Business,Supply chain Attack
3632,Electric,2020,151363600,Sandwitch Shop,Worm VirusDDoS Attack
3633,International,2015,268177161,School,51% Attack
3634,Planters,2022,130689542,School,Cross-site Scripting Attack
3635,Inc Weis,2017,287779315,Orphanage,Insider Attack
3636,&,2020,353201040,Supermarket,Drive-by Attack
3637,Information,2012,354396554,Burget Franchaise,Cryptojacking Attack
3638,Manufacturing,2021,331912930,Government,Cross-site Scripting Attack
3639,International,2019,38999163,School,Insider Attack
364,Digital,2017,3799796,Orphanage,Cryptojacking Attack
3640,Inc Weatherford,2023,153214880,Burget Franchaise,SQL Injection Attack
3641,Materials,2021,115153907,Government,Code Injections Attack
3642,Inc. AMC,2011,54054564,Bank,51% Attack
3643,Inc. Allmerica,2010,242008133,Pizzeria,Cross-site Scripting Attack
3644,Inc Universal,2017,68146444,Bank,51% Attack
3645,Corporation The,2023,31937490,Orphanage,SQL Injection Attack
3646,Health,2018,293688946,Sandwitch Shop,Phishing
3647,Company Albertson,2022,281358756,Kindergarden,Supply chain Attack
3648,Financial,2014,221145408,Train Station,Code Injections Attack
3649,Forest,2013,138599967,Supermarket,SQL Injection Attack
365,Companies,2019,20825440,Supermarket,DNS Tunneling Attack
